,ffr,change,decision,cars,cli,exports,fed_party,gdpg,house,loan,pce,potus_party,recess,rgdp,spx,ue,usd,veloc
0,9.25,-25.0,-1.0,14.435833333333333,99.78497499999997,16.26666666666667,1.0,4.083333333333333,1402.0,11.0,4.115000000000001,1.0,0.0,3.0833333333333335,323.32100321222657,5.283333333333331,102.62233327229818,7.245333333333331
1,9.0,0.0,0.0,15.991400000000006,99.69755400000004,4.099999999999999,1.0,3.0,1360.5,10.633333333333333,3.977000000000001,1.0,0.0,3.0,343.5139994246093,5.199999999999998,99.64466679879557,7.306999999999998
2,9.0,0.0,0.0,15.521400000000005,99.69188600000003,4.239999999999999,1.0,2.9933333333333336,1287.7333333333333,10.5,3.8093333333333326,1.0,0.0,2.853333333333333,347.7076670351692,5.300000000000002,101.61066741962956,7.305399999999997
3,8.5,0.0,0.0,13.489566666666667,99.71549666666665,6.199999999999998,1.0,2.900000000000001,1384.4333333333334,10.5,3.931333333333334,1.0,0.0,0.8000000000000003,339.6376668305729,5.343333333333335,98.35500005113737,7.282999999999998
4,8.25,-25.0,-1.0,13.478000000000002,99.74696600000003,6.199999999999998,1.0,2.900000000000001,1291.0,10.5,3.9319999999999995,1.0,0.0,0.8000000000000003,347.0140004464453,5.400000000000002,96.17433395436522,7.282999999999998
5,8.25,0.0,0.0,15.919,99.79931,18.5,1.0,4.400000000000001,1528.2,10.0,3.843999999999999,1.0,0.0,4.400000000000001,334.86266581332035,5.3800000000000034,92.68433405515886,7.355999999999998
6,8.25,0.0,0.0,14.469599999999998,99.82277533333334,18.5,1.0,4.400000000000001,1308.7333333333333,10.0,3.9326666666666674,1.0,0.0,4.400000000000001,336.73900146255204,5.213333333333332,93.8213343299043,7.355999999999998
7,8.25,0.0,0.0,14.160133333333333,99.6661693333333,5.099999999999999,1.0,4.599999999999999,1231.2,10.0,3.8533333333333326,1.0,0.0,1.5,338.66199849446616,5.400000000000002,92.61899948085093,7.390999999999999
8,8.25,0.0,0.0,14.1422,99.24504599999997,4.8999999999999995,1.0,4.489999999999999,1176.4,10.0,3.9419999999999993,1.0,0.0,1.3799999999999997,359.826665242513,5.2299999999999995,92.14533335388606,7.389600000000001
9,8.0,0.0,0.0,13.932999999999996,98.56603999999996,3.099999999999999,1.0,3.5,1133.6666666666667,10.0,4.08,1.0,0.6666666666666666,0.30000000000000004,343.86999613558595,5.63333333333333,87.50033391302995,7.377000000000002
10,8.0,0.0,0.0,14.2797,97.90810199999996,3.116666666666666,1.0,3.4833333333333334,1106.8,10.0,4.1259999999999994,1.0,1.0,0.17000000000000004,315.5996653250391,5.900000000000002,86.011666870459,7.374533333333335
11,7.5,-25.0,-1.0,13.503000000000005,97.38642799999998,3.599999999999999,1.0,3.0,1066.4,10.0,3.957999999999999,1.0,1.0,-3.599999999999999,308.70600077196616,6.019999999999998,82.52400029510547,7.302999999999999
12,7.0,-25.0,-1.0,13.040133333333339,97.1523606666667,3.599999999999999,1.0,3.0,1051.1333333333334,10.0,3.858666666666667,1.0,1.0,-3.599999999999999,322.33000386670574,6.253333333333336,82.27966639183593,7.302999999999999
13,6.25,0.0,0.0,11.925666666666666,97.198155,2.5,1.0,4.0,825.8333333333334,9.466666666666667,3.805,1.0,1.0,-1.8999999999999995,329.57100117886716,6.433333333333334,83.08899993892969,7.2470000000000026
14,6.0,0.0,0.0,12.774833333333337,97.65241333333331,2.5,1.0,4.0,928.3333333333334,9.0,3.4800000000000018,1.0,1.0,-1.8999999999999995,370.74066772460935,6.766666666666668,86.615333557541,7.2470000000000026
15,5.75,0.0,0.0,12.232566666666672,98.23523199999997,15.399999999999997,1.0,3.0,998.8333333333334,8.783333333333333,3.3933333333333335,1.0,0.0,3.200000000000001,380.5949991873438,6.786666666666667,92.35799992863151,7.211999999999998
16,5.75,0.0,0.0,12.744299999999997,98.80680200000003,14.84,1.0,3.0200000000000005,1038.7,8.5,3.2169999999999996,1.0,0.0,3.0800000000000005,377.5926666248307,6.890000000000002,95.46366653458985,7.207399999999998
17,5.5,0.0,0.0,12.714233333333333,99.1258683333333,9.800000000000002,1.0,3.200000000000001,1054.1333333333334,8.5,2.9796666666666662,1.0,0.0,2.0,385.40732930501304,6.863333333333334,93.47499949143229,7.1659999999999995
18,5.25,0.0,0.0,13.106999999999994,99.20341000000002,9.800000000000002,1.0,3.200000000000001,1015.0,8.2,2.900000000000001,1.0,0.0,2.0,387.5950002023047,6.900000000000002,91.1916664123099,7.1659999999999995
19,4.75,-25.0,-1.0,12.26486666666667,99.14103199999998,9.300000000000002,1.0,2.4000000000000004,1082.2,8.0,2.8486666666666665,1.0,0.0,1.3999999999999995,387.23100280876304,7.0,90.4779993692246,7.057999999999998
20,4.5,0.0,0.0,12.619733333333336,99.0557346666667,9.300000000000002,1.0,2.4000000000000004,1090.2,7.5,2.986,1.0,0.0,1.3999999999999995,379.2250010172526,7.160000000000002,86.93733367916407,7.057999999999998
21,4.0,0.0,0.0,12.635800000000001,99.10483533333333,7.400000000000002,1.0,1.5,1185.8666666666666,6.5,2.882666666666667,1.0,0.0,4.900000000000001,415.22899780158855,7.313333333333334,86.39366709405013,6.885999999999999
22,4.0,0.0,0.0,12.824000000000003,99.38452000000001,7.400000000000002,1.0,1.5,1297.0,6.5,2.9899999999999993,1.0,0.0,4.900000000000001,407.37299906527346,7.400000000000002,90.3193333941289,6.885999999999999
23,3.75,0.0,0.0,12.878800000000004,99.59870799999999,0.20000000000000007,1.0,2.4000000000000004,1168.0,6.5,2.8559999999999994,1.0,0.0,4.400000000000001,412.9686655680338,7.519999999999999,89.1620002746582,6.813999999999998
24,3.25,-50.0,-1.0,13.543000000000001,99.66827000000004,0.20000000000000007,1.0,2.4000000000000004,1145.0,6.5,2.799999999999999,1.0,0.0,4.400000000000001,408.09200440026046,7.800000000000002,85.77066726698307,6.813999999999998
25,3.25,0.0,0.0,12.864333333333331,99.6528043333333,8.800000000000002,1.0,2.0,1188.3,6.0,2.780333333333333,1.0,0.0,4.0,418.39833374023436,7.643333333333332,82.01533508389909,6.735000000000003
26,3.0,0.0,0.0,13.424166666666661,99.70075166666669,7.666666666666668,1.0,2.133333333333333,1195.6666666666667,6.0,2.615,1.0,0.0,4.033333333333334,417.40199788411456,7.550000000000001,82.32466583224479,6.709833333333335
27,3.0,0.0,0.0,13.421933333333337,99.86591133333334,2.0,1.0,2.799999999999999,1228.0,6.0,2.624,1.0,0.0,4.200000000000001,418.3283315011328,7.353333333333334,88.08766682956444,6.5840000000000005
28,3.0,0.0,0.0,13.614199999999999,100.02853999999998,2.0,1.0,2.799999999999999,1223.1,6.0,2.533,1.0,0.0,4.200000000000001,432.9003346749609,7.400000000000002,90.18633321112566,6.5840000000000005
29,3.0,0.0,0.0,13.424466666666666,100.1323733333333,0.8999999999999998,1.0,2.2999999999999994,1210.0,6.0,2.500666666666667,0.5,0.0,0.6999999999999997,435.7276631673177,7.286666666666667,92.44300028488934,6.508000000000002
30,3.0,0.0,0.0,13.230800000000006,100.04891333333333,0.8999999999999998,1.0,2.2999999999999994,1116.8666666666666,6.0,2.4660000000000006,0.0,0.0,0.6999999999999997,447.1173288992578,7.026666666666667,93.77600072177214,6.508000000000002
31,3.0,0.0,0.0,14.522466666666668,99.79885600000004,4.900000000000001,1.0,2.4000000000000004,1259.1333333333334,6.0,2.5483333333333325,0.0,0.0,2.2999999999999994,441.2056650820443,7.099999999999998,89.75899937933855,6.4060000000000015
32,3.0,0.0,0.0,14.482200000000004,99.58248600000003,3.7000000000000015,1.0,2.4000000000000004,1274.8,6.0,2.5320000000000005,0.0,0.0,2.2199999999999998,446.59899902687505,6.980000000000001,92.4423350020065,6.382599999999997
33,3.0,0.0,0.0,13.9886,99.53088600000001,-1.1000000000000003,1.0,2.4000000000000004,1278.5333333333333,6.0,2.4946666666666664,0.0,0.0,1.8999999999999995,448.5250010161068,6.846666666666669,94.66666615783593,6.288999999999997
34,3.0,0.0,0.0,13.85466666666667,99.60691999999999,-1.1000000000000003,1.0,2.4000000000000004,1328.6666666666667,6.0,2.5166666666666666,0.0,0.0,1.8999999999999995,460.0526641845703,6.733333333333332,92.22100143446548,6.288999999999997
35,3.0,0.0,0.0,14.8965,99.94776000000002,13.5,1.0,2.2000000000000006,1384.0,6.0,2.460000000000001,0.0,0.0,5.599999999999998,464.443665566888,6.699999999999998,94.5906664527923,6.25
36,3.0,0.0,0.0,14.963333333333336,100.24213333333337,13.5,1.0,2.2000000000000006,1480.6666666666667,6.0,2.410000000000001,0.0,0.0,5.599999999999998,463.8133341482813,6.533333333333333,95.72233352605859,6.25
37,3.25,25.0,1.0,15.3884,100.58980666666666,4.0,1.0,1.8999999999999995,1276.3333333333333,6.0,2.359333333333333,0.0,0.0,3.900000000000001,474.18300069173176,6.599999999999998,96.33866678877213,6.264000000000002
38,3.5,25.0,1.0,15.373999999999997,100.87816666666666,4.0,1.0,1.8999999999999995,1488.3333333333333,6.0,2.3899999999999997,0.0,0.0,3.900000000000001,467.0760019938151,6.533333333333333,94.63466695061783,6.264000000000002
39,4.25,50.0,1.0,15.295,101.04645000000004,14.199999999999996,1.0,1.8999999999999995,1495.5,6.7,2.2849999999999997,0.0,0.0,5.5,447.59400227864586,6.249999999999998,93.24033432022593,6.339
40,4.25,0.0,0.0,15.077799999999998,101.06009333333336,14.413333333333332,1.0,1.9533333333333327,1413.0,7.25,2.341333333333333,0.0,0.0,5.086666666666668,453.18433532714846,6.099999999999998,91.12666625919596,6.343000000000001
41,4.75,50.0,1.0,15.100866666666663,101.00518666666672,15.800000000000004,1.0,2.2999999999999994,1444.1333333333334,7.25,2.345333333333334,0.0,0.0,2.4000000000000004,456.7879994744662,6.053333333333333,89.5146670023164,6.369
42,4.75,0.0,0.0,15.288166666666665,100.92115000000003,15.800000000000004,1.0,2.2999999999999994,1470.0,7.75,2.323333333333333,0.0,0.0,2.4000000000000004,469.2753306013672,5.916666666666669,88.2603327431543,6.369
43,5.5,75.0,1.0,15.892266666666664,100.76035,9.600000000000001,1.0,2.2000000000000006,1476.4333333333334,7.75,2.268666666666667,0.0,0.0,4.7,466.2110015880599,5.713333333333333,86.13233235687305,6.479000000000003
44,5.5,0.0,0.0,15.7064,100.56683999999998,9.600000000000001,1.0,2.2000000000000006,1477.4,8.5,2.262,0.0,0.0,4.7,453.0073313395182,5.54,89.1836657202448,6.479000000000003
45,6.0,50.0,1.0,14.800999999999997,100.23300000000003,7.900000000000002,1.0,2.2000000000000006,1407.0,8.5,2.35,0.0,0.0,1.3999999999999995,464.7336659760807,5.599999999999998,88.20433349602345,6.550000000000002
46,6.0,0.0,0.0,15.20333333333333,99.6155973333333,7.900000000000002,1.0,2.2000000000000006,1257.9333333333334,9.0,2.255333333333333,0.0,0.0,1.3999999999999995,490.65833638509116,5.400000000000002,84.07966791829622,6.550000000000002
47,6.0,0.0,0.0,14.677599999999995,99.068497,5.699999999999998,1.0,1.8999999999999995,1299.9,9.0,2.2820000000000005,0.0,0.0,1.2000000000000002,519.1953308092968,5.659999999999998,82.3586672465358,6.614000000000001
48,5.75,-25.0,-1.0,15.312733333333332,98.809108,7.406666666666666,1.0,1.913333333333333,1305.0,9.0,2.1859999999999995,0.0,0.0,1.5066666666666666,540.6143330921094,5.613333333333331,81.94433415754753,6.6273333333333335
49,5.75,0.0,0.0,15.145333333333333,98.6828533333333,18.5,1.0,2.0,1431.0,8.75,2.1933333333333334,0.0,0.0,3.5,559.1506652819531,5.699999999999998,83.01800053917904,6.714
50,5.75,0.0,0.0,15.344000000000003,98.61962000000001,18.5,1.0,2.0,1378.4,8.75,2.2259999999999995,0.0,0.0,3.5,572.9953287771875,5.619999999999999,85.83733342457943,6.714
51,5.75,0.0,0.0,15.0859,98.55475466666664,5.800000000000002,1.0,1.8999999999999995,1404.9666666666667,8.75,2.2983333333333333,0.0,0.0,2.700000000000001,586.8426676438542,5.543333333333333,83.84600041717577,6.860000000000003
52,5.5,-25.0,-1.0,15.879800000000001,98.55198933333337,5.800000000000002,1.0,1.8999999999999995,1440.1,8.75,2.2926666666666673,0.0,0.0,2.700000000000001,609.3913309771614,5.599999999999998,84.68033370995639,6.860000000000003
53,5.25,-25.0,-1.0,14.860333333333335,98.62339633333335,4.9300000000000015,1.0,1.8999999999999995,1465.8,8.5,2.2520000000000002,0.0,0.0,2.99,612.8956705738542,5.599999999999998,85.92666676849414,7.010799999999999
54,5.25,0.0,0.0,15.952599999999995,98.88367200000006,4.900000000000001,1.0,1.8999999999999995,1437.4,8.25,2.258,0.0,0.0,3.0,646.1030008940364,5.5,86.30000025441862,7.015999999999999
55,5.25,0.0,0.0,15.799766666666665,99.20035766666665,6.699999999999998,1.0,1.7000000000000004,1508.4,8.25,2.239,0.0,0.0,6.800000000000002,652.4623352063281,5.599999999999998,87.91699930847265,7.1800000000000015
56,5.25,0.0,0.0,15.24993333333333,99.39985233333333,6.586666666666665,1.0,1.686666666666667,1467.1666666666667,8.25,2.291,0.0,0.0,6.693333333333334,668.9413289398437,5.306666666666668,88.0516670231172,7.186300000000001
57,5.25,0.0,0.0,15.3212,99.53672200000004,3.299999999999999,1.0,1.2999999999999996,1523.0,8.25,2.314,0.0,0.0,3.599999999999999,650.960668943125,5.26,86.39966684983919,7.369
58,5.25,0.0,0.0,15.521199999999999,99.61932200000001,3.299999999999999,1.0,1.2999999999999996,1496.8666666666666,8.25,2.3466666666666662,0.0,0.0,3.599999999999999,667.3806681295313,5.173333333333331,86.95599975513738,7.369
59,5.25,0.0,0.0,15.456133333333332,99.74168333333337,27.39999999999999,1.0,2.2000000000000006,1427.5666666666666,8.25,2.3583333333333334,0.0,0.0,4.200000000000001,709.7683349567708,5.273333333333335,87.53399887084962,7.622999999999998
60,5.25,0.0,0.0,15.447499999999998,99.83844500000002,27.39999999999999,1.0,2.2000000000000006,1429.5,8.25,2.3849999999999993,0.0,0.0,4.200000000000001,744.9243326836458,5.400000000000002,87.73133316043229,7.622999999999998
61,5.25,0.0,0.0,15.640900000000004,99.99968900000002,7.800000000000002,1.0,2.4000000000000004,1368.1,8.25,2.3510000000000004,0.0,0.0,2.599999999999999,769.7063293447657,5.29,91.2380002334655,7.760999999999999
62,5.5,25.0,1.0,15.688833333333328,100.22034666666667,7.800000000000002,1.0,2.4000000000000004,1463.7666666666667,8.25,2.321666666666667,0.0,0.0,2.599999999999999,796.8396667448177,5.199999999999998,95.38633372014388,7.760999999999999
63,5.5,0.0,0.0,15.076000000000004,100.48123999999999,17.0,1.0,0.8000000000000003,1462.0,8.5,2.256,0.0,0.0,6.800000000000002,804.0203348819531,4.980000000000001,96.0370007835358,8.002000000000002
64,5.5,0.0,0.0,14.524,100.67520000000003,17.0,1.0,0.8000000000000003,1494.0,8.5,2.2199999999999998,0.0,0.0,6.800000000000002,877.4950032533333,5.0,95.36233393303843,8.002000000000002
65,5.5,0.0,0.0,15.896666666666672,100.84379,9.600000000000001,1.0,1.7999999999999996,1410.3666666666666,8.5,2.090333333333334,0.0,0.0,5.099999999999999,934.1686625153385,4.843333333333335,99.5749997454323,8.102
66,5.5,0.0,0.0,15.166133333333335,100.93486000000003,9.600000000000001,1.0,1.7999999999999996,1535.6,8.5,2.050666666666666,0.0,0.0,5.099999999999999,932.4226582874219,4.893333333333334,98.26166687028646,8.102
67,5.5,0.0,0.0,15.56233333333333,100.9682666666667,-0.6000000000000001,1.0,1.2999999999999996,1516.6666666666667,8.5,1.866666666666666,0.0,0.0,3.5,938.6846639032813,4.666666666666666,96.50566635113735,8.196
68,5.5,0.0,0.0,16.127866666666662,100.94995333333331,-0.6000000000000001,1.0,1.2999999999999996,1536.1333333333334,8.5,1.7673333333333328,0.0,0.0,3.5,959.7226704916407,4.646666666666666,97.7230003357923,8.196
69,5.5,0.0,0.0,14.818533333333331,100.87438000000002,1.8999999999999995,1.0,0.6000000000000001,1528.9333333333334,8.5,1.656666666666666,0.0,0.0,4.099999999999999,962.8033406769271,4.599999999999999,100.39466654459635,8.238
70,5.5,0.0,0.0,15.39923333333333,100.71240333333328,1.8999999999999995,1.0,0.6000000000000001,1567.5666666666666,8.5,1.6486666666666663,0.0,0.0,4.099999999999999,1074.3779947708333,4.696666666666667,100.25800018294466,8.238
71,5.5,0.0,0.0,16.565600000000003,100.47070333333333,-4.299999999999999,1.0,0.8999999999999998,1537.7333333333333,8.5,1.6753333333333336,0.0,0.0,3.799999999999999,1111.916670682552,4.356666666666667,99.40699946058659,8.325999999999999
72,5.5,0.0,0.0,16.780533333333338,100.20292333333333,-4.299999999999999,1.0,0.8999999999999998,1637.5,8.5,1.6423333333333334,0.0,0.0,3.799999999999999,1107.8216511752605,4.496666666666667,100.82233352649413,8.325999999999999
73,5.5,0.0,0.0,14.736266666666666,99.91902666666665,-1.7999999999999996,1.0,1.7000000000000004,1653.2,8.5,1.722,0.0,0.0,5.099999999999999,1116.0016642138023,4.5,101.21233240763347,8.468999999999998
74,5.25,-25.0,-1.0,16.161299999999997,99.75693999999997,-1.7999999999999996,1.0,1.7000000000000004,1585.2,8.5,1.7050000000000007,0.0,0.0,5.099999999999999,1013.3250060913282,4.589999999999999,97.47666575135025,8.468999999999998
75,4.75,-25.0,-1.0,16.624499999999998,99.80011000000005,15.699999999999996,1.0,1.1000000000000003,1687.5,8.0,1.7750000000000001,0.0,0.0,6.599999999999998,1098.6510050164063,4.450000000000001,94.10199940995834,8.511
76,4.75,0.0,0.0,16.978666666666662,99.96339666666667,15.699999999999996,1.0,1.1000000000000003,1748.0,7.75,1.8000000000000005,0.0,0.0,6.599999999999998,1175.5519897408856,4.400000000000001,95.02600046865494,8.511
77,4.75,0.0,0.0,16.6098,100.23342666666666,-1.2999999999999996,1.0,1.2999999999999996,1745.4,7.75,1.8386666666666673,0.0,0.0,3.799999999999999,1250.618994053125,4.303333333333332,94.73666763274674,8.578
78,4.75,0.0,0.0,16.849666666666668,100.61406666666662,-1.2999999999999996,1.0,1.2999999999999996,1707.3333333333333,7.75,1.725333333333333,0.0,0.0,3.799999999999999,1278.7313313583334,4.213333333333335,99.33133366922786,8.578
79,4.75,0.0,0.0,17.26766666666667,100.86859333333332,5.099999999999999,1.0,1.5,1583.9333333333334,7.75,1.748666666666666,0.0,0.0,3.400000000000001,1342.1040161226563,4.246666666666667,100.59000015274869,8.646999999999998
80,5.0,25.0,1.0,17.360533333333333,101.03589333333329,5.099999999999999,1.0,1.5,1562.4666666666667,7.75,1.7579999999999998,0.0,0.0,3.400000000000001,1317.8253418781253,4.293333333333333,102.33200073242188,8.646999999999998
81,5.25,25.0,1.0,17.653533333333332,101.16196000000004,12.600000000000003,1.0,1.3999999999999995,1653.6,8.0,1.7606666666666666,0.0,0.0,5.400000000000002,1326.3586751145835,4.2266666666666675,100.1193323766452,8.819999999999999
82,5.25,0.0,0.0,17.664199999999997,101.23171999999998,12.220000000000002,1.0,1.48,1632.3,8.25,1.801,0.0,0.0,5.53,1317.4406779356773,4.19,99.77866643263998,8.828199999999999
83,5.5,25.0,1.0,17.654133333333334,101.30272000000001,8.800000000000002,1.0,2.2000000000000006,1626.6666666666667,8.25,1.8240000000000007,0.0,0.0,6.699999999999998,1333.57501219349,4.099999999999999,99.1683331810371,8.901999999999996
84,5.5,0.0,0.0,18.0646,101.35501333333337,8.800000000000002,1.0,2.2000000000000006,1686.0,8.5,1.8653333333333337,0.0,0.0,6.699999999999998,1415.5400064885418,4.036666666666666,101.66033350626627,8.901999999999996
85,5.75,25.0,1.0,18.634999999999998,101.3642,5.900000000000002,1.0,2.700000000000001,1636.0,8.5,2.0,0.0,0.0,1.5,1428.7463379197916,4.0,101.84533462524413,8.989
86,6.0,25.0,1.0,18.730933333333333,101.24049666666666,5.900000000000002,1.0,2.700000000000001,1652.7666666666667,8.75,2.196,0.0,0.0,1.5,1383.1619913330728,4.036666666666666,105.26033299763998,8.989
87,6.5,50.0,1.0,17.94086666666666,101.02064000000003,12.800000000000004,1.0,2.5,1602.2,9.0,2.1986666666666665,0.0,0.0,7.5,1427.9816772554689,3.893333333333333,109.22666600545247,9.251
88,6.5,0.0,0.0,17.642266666666668,100.80098000000004,12.800000000000004,1.0,2.5,1561.1333333333334,9.5,2.2633333333333336,0.0,0.0,7.5,1454.6709920111982,4.0,107.39200032552084,9.251
89,6.5,0.0,0.0,17.459333333333333,100.4535333333333,9.899999999999999,1.0,2.4000000000000004,1515.0,9.5,2.3133333333333326,0.0,0.0,0.40000000000000013,1464.921997068229,4.0666666666666655,110.23433354695638,9.370000000000001
90,6.5,0.0,0.0,18.616,100.12109199999996,9.44,1.0,2.3933333333333335,1508.4,9.5,2.391,0.0,0.0,0.4666666666666668,1469.7900065979165,3.900000000000001,114.1393330891927,9.375866666666667
91,6.5,0.0,0.0,17.132666666666672,99.67818266666669,-3.900000000000001,1.0,2.2000000000000006,1549.8666666666666,9.5,2.4330000000000007,0.0,0.0,2.4000000000000004,1392.0926593906256,3.900000000000001,116.46133371988932,9.545999999999998
