fed_party,potus_party,recess,mom,pce,ue,cars,house,cli,exports,rgdp,gdpd,veloc,ffr,mich,d_pce,d_ue,d_cars,d_house,d_cli,d_exports,d_rgdp,d_gdpd,d_veloc,d_ffr,d_mich,b0_spx,b0_usd,b0_loan,b1_spx,b1_usd,b1_loan,target
1.0,0.0,0.0,0.0,1.66,4.6,14.789,1525.0,100.8789,1.9,4.1,0.6,8.238,5.5,2.3,-0.07,-0.1000000000000005,-1.6850000000000005,-41.0,-0.0518,2.5,0.5999999999999996,-0.7000000000000001,0.0419999999999998,0.0,-0.5,961.7438107885496,98.56984573518388,8.5,-0.1295287225140562,0.0364977956386165,0.0,1.0
1.0,0.0,0.0,0.0,1.65,4.7,15.405,1567.0,100.709,1.9,4.1,0.6,8.238,5.5,2.5,-0.01,0.1000000000000005,0.6159999999999997,42.0,-0.1698999999999983,0.0,0.0,0.0,0.0,0.0,0.2000000000000001,988.1809792258524,99.8681491376575,8.5,1.9608017453425768,0.0088888771401737,0.0,1.0
1.0,0.0,0.0,0.0,1.71,4.4,17.057,1536.0,100.395,-4.3,3.8,0.9,8.326,5.5,2.6,0.06,-0.2999999999999998,1.6519999999999992,-31.0,-0.3140000000000071,-6.199999999999999,-0.2999999999999998,0.3,0.0880000000000009,0.0,0.1,1103.9887387054134,101.17055730338048,8.5,0.1983846144969744,-0.0418798924673847,0.0,1.0
1.0,0.0,0.0,0.0,1.64,4.5,16.771,1641.0,100.1963,-4.3,3.8,0.9,8.326,5.5,2.7,-0.07,0.0999999999999996,-0.2859999999999978,105.0,-0.1987000000000023,0.0,0.0,0.0,0.0,0.0,0.1,1113.3019651265256,98.9032457293886,8.5,-0.2918215542810177,0.0414358808991113,0.0,1.0
1.0,0.0,0.0,0.0,1.75,4.5,14.796,1614.0,99.84415,-1.8,5.1,1.7,8.469,5.5,2.4,0.1100000000000001,0.0,-1.9750000000000012,-27.0,-0.3521499999999946,2.5,1.2999999999999998,0.7999999999999999,0.1429999999999989,0.0,-0.3000000000000002,1146.6878469756157,101.21238526623658,8.5,-0.3772633329536519,-0.0002158096455975,0.0,1.0
1.0,0.0,0.0,0.0,1.7,4.6,16.313,1582.0,99.74725,-1.8,5.1,1.7,8.469,5.5,2.3,0.01,0.0999999999999996,1.6449999999999996,-116.0,-0.2573500000000024,0.0,0.0,0.0,0.0,0.0,-0.3000000000000002,1112.071460824061,103.09001224402223,8.5,-2.3362744926974632,-0.1182115267271401,0.0,0.0
1.0,0.0,0.0,-1.0,1.78,4.4,16.118,1660.0,99.85159,15.7,6.6,1.1,8.511,5.25,2.3,0.08,-0.1999999999999993,-0.1950000000000002,78.0,0.1043400000000076,17.5,1.5,-0.5999999999999999,0.0419999999999998,-0.25,0.0,989.7255245324338,95.90551471645983,8.512121212121212,2.2454871231291382,-0.0550718420547418,-0.0119878025538402,0.0
1.0,0.0,0.0,-1.0,1.81,4.4,17.409,1792.0,100.0193,15.7,6.6,1.1,8.511,4.75,2.5,0.04,-0.0999999999999996,0.2779999999999987,77.0,0.2706699999999955,0.0,0.0,0.0,0.0,-0.5,0.0,1083.6812211470171,94.23298194448554,8.059090909090909,2.14200817040541,0.0233745449175941,-0.0069468267581475,1.0
1.0,0.0,0.0,0.0,1.84,4.3,16.593,1748.0,100.2264,-1.3,3.8,1.3,8.578,4.75,2.7,0.03,-0.1000000000000005,-0.815999999999999,-44.0,0.2070999999999969,-17.0,-2.8,0.1999999999999999,0.0670000000000001,0.0,0.2000000000000001,1172.183301192261,94.26176517370976,7.75,1.7361224922425913,0.0049998041105334,0.0,1.0
1.0,0.0,0.0,0.0,1.72,4.2,16.832,1710.0,100.6267,-1.3,3.8,1.3,8.578,4.75,2.7,-0.1200000000000001,-0.0999999999999996,0.2390000000000007,-38.0,0.4003000000000014,0.0,0.0,0.0,0.0,0.0,0.0,1235.065292820786,95.8171309808288,7.75,1.003685699864208,0.0802340420809658,0.0,1.0
1.0,0.0,0.0,0.0,1.73,4.2,17.564,1611.0,100.935,5.1,3.4,1.5,8.647,4.75,2.8,0.01,0.0,0.7319999999999993,-99.0,0.3083000000000027,6.4,-0.3999999999999999,0.1999999999999999,0.0690000000000008,0.0,0.0999999999999996,1289.4878961325496,99.54109813035136,7.75,1.2694576634937222,0.0236622767651083,0.0,1.0
1.0,0.0,0.0,0.0,1.76,4.3,17.346,1559.0,101.0431,5.1,3.4,1.5,8.647,4.75,2.5,-0.01,0.0,0.4170000000000016,6.0,0.250399999999999,0.0,0.0,0.0,0.0,0.0,-0.2000000000000001,1340.2605206524884,100.31873321533202,7.75,-0.5523323362978249,0.0467074892056064,0.0,2.0
1.0,0.0,0.0,1.0,1.75,4.2,17.641,1648.0,101.177,12.6,5.4,1.4,8.82,5.0,2.8,-0.01,-0.0999999999999996,0.2949999999999981,89.0,0.1339000000000112,7.5,2.0000000000000004,-0.1,0.173,0.25,0.2999999999999998,1390.0361828736584,104.28049930867924,7.884511784511784,-1.3218542152435322,-0.0889007530554103,0.003135124833238,2.0
1.0,0.0,0.0,1.0,1.8,4.2,17.662,1635.0,101.2266,12.6,5.4,1.4,8.82,5.25,2.7,0.05,0.0,0.0210000000000007,-13.0,0.049599999999998,0.0,0.0,0.0,0.0,0.25,-0.0999999999999996,1330.6202228995685,100.22696752580327,7.985690235690235,-0.0906159034701377,-0.0013740732939283,0.0064798932723461,1.0
1.0,0.0,0.0,0.0,1.84,4.1,17.62,1648.0,101.3312,8.8,6.7,2.2,8.902,5.25,2.9,0.04,-0.1000000000000005,-0.041999999999998,13.0,0.1045999999999907,-3.799999999999999,1.2999999999999998,0.8000000000000003,0.0819999999999989,0.0,0.1999999999999997,1285.5941555036036,99.10133383394492,8.25,0.946426454998094,-0.0065283226971401,0.0,2.0
1.0,0.0,0.0,1.0,1.88,4.0,18.322,1708.0,101.3688,8.8,6.7,2.2,8.902,5.5,3.0,0.0699999999999998,-0.0999999999999996,0.6379999999999981,100.0,0.0909999999999939,0.0,0.0,0.0,0.0,0.25,0.1,1323.0663685191762,98.70761644767992,8.190909090909091,2.3074118339199785,0.0687063020502972,0.0069468267581475,1.0
1.0,0.0,0.0,0.0,2.0,4.0,18.635,1636.0,101.3642,5.9,1.5,2.7,8.989,5.5,3.0,0.1200000000000001,0.0,0.3130000000000024,-72.0,-0.0045999999999963,-2.9000000000000004,-5.2,0.5,0.0870000000000015,0.0,0.0,1422.7313729745372,101.74878169101495,8.5,0.5371111663882336,-0.0067813798407497,0.0,2.0
1.0,0.0,0.0,1.0,2.24,4.0,18.343,1604.0,101.2057,5.9,1.5,2.7,8.989,5.75,3.2,0.2400000000000002,0.0,-0.2920000000000016,-32.0,-0.1585000000000036,0.0,0.0,0.0,0.0,0.25,0.2000000000000001,1413.8108901515152,102.77786654077396,8.543771043771043,-0.914708837527694,0.0628827585954995,0.0053363826948732,2.0
1.0,0.0,0.0,1.0,2.22,4.0,17.943,1575.0,100.9432,12.8,7.5,2.5,9.251,6.0,3.0,-0.02,0.0,-0.3999999999999986,-29.0,-0.2624999999999886,6.9,6.0,-0.2000000000000001,0.2619999999999987,0.25,-0.2000000000000001,1506.9837646484375,103.78271991973774,8.89949494949495,-1.5788144285573895,0.1222942630745284,0.0027444253859348,2.0
1.0,0.0,0.0,1.0,2.27,4.0,17.596,1559.0,100.7791,12.8,7.5,2.5,9.251,6.5,2.9,0.0899999999999998,0.2000000000000001,-0.3429999999999999,-67.0,-0.3092999999999932,0.0,0.0,0.0,0.0,0.5,-0.3000000000000002,1413.9691638882312,112.12316478896224,8.988215488215488,0.8348183011199852,-0.1087707188008104,0.0126739089003239,1.0
1.0,0.0,0.0,0.0,2.32,4.1,17.531,1541.0,100.3819,9.9,0.4,2.4,9.37,6.5,2.7,0.0499999999999998,0.0999999999999996,-0.0650000000000012,-18.0,-0.397199999999998,-2.9000000000000004,-7.1,-0.1,0.1189999999999997,0.0,-0.1999999999999997,1463.0550929214014,106.6141947993526,9.5,0.1163486743168715,0.0843979457639295,0.0,1.0
1.0,0.0,0.0,0.0,2.39,3.9,18.654,1507.0,100.1312,9.9,0.4,2.4,9.37,6.5,2.9,0.0700000000000002,-0.1999999999999997,1.123000000000001,-34.0,-0.2506999999999948,0.0,0.0,0.0,0.0,0.0,0.1999999999999997,1491.4202834826126,109.88705796264236,9.5,-0.2719812688723913,0.1029551822116359,0.0,1.0
1.0,0.0,0.0,0.0,2.45,3.9,16.634,1551.0,99.48232,-3.9,2.4,2.2,9.546,6.5,2.9,0.06,0.0,-2.02,44.0,-0.6488800000000055,-13.8,2.0,-0.1999999999999997,0.1760000000000001,0.0,0.0,1443.3410563151042,114.24013456607908,9.5,-1.142709356983752,0.0472765451979814,0.0,1.0
1.0,0.0,0.0,0.0,2.5,3.9,16.222,1532.0,99.10956,-3.9,2.4,2.2,9.546,6.5,2.8,0.08,0.0,-1.291999999999998,-17.0,-0.7184000000000026,0.0,0.0,0.0,0.0,0.0,-0.4000000000000003,1408.8742296006944,117.47220891573612,9.5,-1.380194872330319,-0.0460022784015531,0.0,1.0
1.0,1.0,0.0,0.0,2.52,4.2,17.652,1600.0,98.76899,-4.9,-1.3,2.7,9.499,6.5,3.0,0.02,0.3000000000000002,1.4299999999999995,68.0,-0.3405699999999996,-1.0000000000000004,-3.7,0.5,-0.0469999999999988,0.0,0.2000000000000001,1332.4708868469856,114.17567086267954,9.65824915824916,-0.2490759228487706,-0.1082153890299664,-0.0129597865446922,0.0
1.0,1.0,0.0,-1.0,2.5,4.3,17.248,1590.0,98.33782,-4.9,-1.3,2.7,9.499,5.5,2.8,-0.02,0.0999999999999996,-0.4039999999999999,-10.0,-0.4311700000000087,0.0,0.0,0.0,0.0,-1.0,-0.2000000000000001,1382.3926542442655,110.7694814970999,8.912457912457914,-3.0046560460143894,0.0260922315076621,-0.0106727653897465,0.0
1.0,1.0,1.0,-1.0,2.59,4.3,16.876,1605.0,98.22443,-11.2,2.5,2.4,9.459,5.0,3.2,0.0899999999999998,0.0,-0.3719999999999999,15.0,-0.1133899999999954,-6.299999999999999,3.8,-0.3000000000000002,-0.0400000000000009,-0.5,0.4000000000000003,1114.625818734217,115.82195298422867,8.360942760942761,2.77221226024246,-0.0120792837490098,-0.0181627596721936,0.0
1.0,1.0,1.0,-1.0,2.67,4.5,17.464,1636.0,98.20039,-11.2,2.5,2.4,9.459,4.0,3.0,0.08,0.0999999999999996,0.5919999999999987,-13.0,-0.0515000000000043,0.0,0.0,0.0,0.0,-1.0,-0.1,1273.3340586036145,115.18752293442236,7.511784511784511,-0.4547932803119638,0.0850131259319871,-0.0126739089003239,0.0
1.0,1.0,1.0,-1.0,2.65,4.9,16.348,1567.0,98.09113,-19.0,-1.6,1.6,9.098,3.75,2.7,-0.02,0.4000000000000003,-1.1159999999999997,-69.0,-0.1092599999999919,-7.800000000000001,-4.1,-0.7999999999999998,-0.3609999999999989,-0.25,-0.2999999999999998,1222.5727950895675,120.17008829341592,6.865488215488216,-0.5401544976966004,-0.0843499295798305,-0.003135124833238,0.0
1.0,1.0,1.0,-1.0,2.53,5.0,16.365,1562.0,98.04958,-19.0,-1.6,1.6,9.098,3.5,2.8,-0.1200000000000001,0.0999999999999996,0.0169999999999994,-5.0,-0.0415500000000008,0.0,0.0,0.0,0.0,-0.25,0.0999999999999996,1238.0264060691552,115.31613452025134,6.865656565656566,-4.060800458800118,-0.0467444191393406,-0.0127501429388221,0.0
1.0,1.0,1.0,-1.0,2.5,5.3,22.055,1540.0,98.10048,-13.2,1.1,1.3,9.086,2.5,1.0,-0.0299999999999998,0.2999999999999998,5.690000000000001,-22.0,0.0508999999999986,5.800000000000001,2.7,-0.3,-0.0120000000000004,-1.0,-1.7999999999999998,1045.699405513468,113.07723341405593,6.483838383838384,0.7000295137027706,0.0297270669968032,-0.0234991423670668,0.0
1.0,1.0,0.0,-1.0,2.37,5.7,16.465,1568.0,98.53629,-13.2,1.1,1.3,9.086,2.0,1.8,-0.1299999999999999,0.4000000000000003,-5.59,28.0,0.4358099999999894,0.0,0.0,0.0,0.0,-0.5,0.8,1072.5798782091751,114.11564990727588,5.618181818181818,1.4958606508406584,0.0526868654065343,-0.013893653516295,0.0
1.0,1.0,0.0,-1.0,2.24,5.7,16.523,1698.0,98.84505,9.0,3.4,1.3,9.05,1.75,1.9,-0.2299999999999999,0.2000000000000001,-1.5079999999999991,96.0,0.5752600000000001,22.2,2.3,0.0,-0.0359999999999995,-0.25,1.5,1146.7348323732112,115.66954947834463,4.932828282828282,-0.0329426338860301,0.0327284219493544,-0.0048027444253859,1.0
1.0,1.0,0.0,0.0,2.22,5.7,17.107,1642.0,99.35823,9.0,3.4,1.3,9.05,1.75,2.7,-0.02,0.0,0.5839999999999996,-56.0,0.5131800000000055,0.0,0.0,0.0,0.0,0.0,0.8000000000000003,1110.1656211364952,118.96502475417424,4.75,0.3324923626372807,-0.0062622567597222,0.0,1.0
1.0,1.0,0.0,0.0,2.17,5.9,17.668,1592.0,99.45026,12.4,2.5,1.4,9.15,1.75,2.8,-0.0500000000000002,0.2000000000000001,0.5609999999999999,-50.0,0.092029999999994,3.4000000000000004,-0.8999999999999999,0.0999999999999998,0.0999999999999996,0.0,0.0999999999999996,1173.892277511443,118.37344192350751,4.75,-1.5723850524332357,-0.0391724950180793,0.0,1.0
1.0,1.0,0.0,0.0,2.01,5.8,16.953,1717.0,99.19807,12.4,2.5,1.4,9.15,1.75,2.7,-0.1600000000000001,-0.1000000000000005,-0.7149999999999999,125.0,-0.2521899999999988,0.0,0.0,0.0,0.0,0.0,-0.0999999999999996,1094.286265363597,115.18505713979803,4.75,-1.193709475075787,-0.0922733080780163,0.0,1.0
1.0,1.0,0.0,0.0,2.0,5.7,18.449,1633.0,98.61288,1.3,1.6,1.9,9.199,1.75,2.6,-0.0099999999999997,-0.0999999999999996,1.4960000000000022,-84.0,-0.5851899999999972,-11.1,-0.8999999999999999,0.5,0.0489999999999994,0.0,-0.1,1030.9250304559264,108.90299767388238,4.75,-3.7052490211110216,-0.0742710489397028,0.0,1.0
1.0,1.0,0.0,0.0,2.07,5.7,16.665,1804.0,98.33202,1.3,1.6,1.9,9.199,1.75,2.5,0.04,-0.0999999999999996,-1.481999999999999,149.0,-0.583209999999994,0.0,0.0,0.0,0.0,0.0,-0.1,885.8192686960754,107.02681541057548,4.75,0.620167495265151,0.0066121340752193,0.0,1.0
1.0,1.0,0.0,0.0,2.08,5.7,16.259,1648.0,98.11066,-5.8,0.5,2.3,9.132,1.75,2.5,0.0100000000000002,0.0,-0.4059999999999988,-156.0,-0.2213600000000042,-7.1,-1.1,0.3999999999999999,-0.0670000000000001,0.0,0.0,860.9962196016152,107.37670584527731,4.75,-0.1112618157176122,0.0084261795896017,0.0,0.0
1.0,1.0,0.0,-1.0,2.1,6.0,17.866,1788.0,97.86587,-5.8,0.5,2.3,9.132,1.25,2.5,0.02,0.2999999999999998,1.606999999999999,140.0,-0.2447899999999947,0.0,0.0,0.0,0.0,-0.5,0.0,856.2154977920482,107.72186482233631,4.876936026936027,1.548835390591499,-0.0460731531066486,-0.0138745950066704,1.0
1.0,1.0,0.0,0.0,2.08,5.8,16.708,1853.0,97.79422,-1.2,2.1,2.0,9.048,1.25,2.5,0.02,-0.1000000000000005,0.1879999999999988,100.0,-0.1700100000000048,4.6,1.6,-0.2999999999999998,-0.0839999999999996,0.0,0.1,907.3135461877894,106.23333405260286,4.25,-0.0648436732262181,-0.1141089955397691,0.0,1.0
1.0,1.0,0.0,0.0,1.99,5.9,16.467,1726.0,97.79614,-1.2,2.1,2.0,9.048,1.25,3.1,-0.09,0.1000000000000005,-0.2409999999999996,-127.0,0.0019199999999983,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,880.4717947295218,100.30780689997304,4.25,-1.2185860786706992,-0.0247460172088662,0.0,1.0
1.0,1.0,0.0,0.0,1.84,6.0,16.751,1643.0,97.92918,0.7,3.6,1.4,8.932,1.25,2.4,-0.1499999999999999,0.0999999999999996,0.2840000000000025,-83.0,0.1330400000000082,1.9,1.5,-0.6000000000000001,-0.1159999999999996,0.0,-0.7000000000000002,830.3136342263784,99.97075370506003,4.25,1.4862359755239605,-0.0085050314977233,0.0,1.0
1.0,1.0,0.0,0.0,1.74,6.3,17.013,1867.0,98.44179,0.7,3.6,1.4,8.932,1.25,2.1,-0.1,0.2999999999999998,0.2620000000000004,224.0,0.5126099999999951,0.0,0.0,0.0,0.0,0.0,-0.2999999999999998,902.955959168508,97.12207485931089,4.25,1.7521020451977014,-0.1028595406917792,0.0,0.0
1.0,1.0,0.0,-1.0,1.8,6.1,18.262,1833.0,99.15644,11.4,6.8,2.3,8.941,1.0,2.5,0.06,-0.2000000000000001,1.2489999999999988,-34.0,0.714650000000006,10.7,3.2,0.8999999999999999,0.0090000000000003,-0.25,0.3999999999999999,993.160387525976,93.15306562943891,4.217171717171717,-0.0881347493396525,0.0703315954424663,-0.0055746140651801,1.0
1.0,1.0,0.0,0.0,1.75,6.1,17.286,1939.0,99.55997,11.4,6.8,2.3,8.941,1.0,2.8,-0.02,-0.1000000000000005,0.1690000000000004,42.0,0.7801900000000046,0.0,0.0,0.0,0.0,0.0,1.1,977.120936990346,95.55596064814814,4.0,0.666037449692236,0.0532551667475351,0.0,1.0
1.0,1.0,0.0,0.0,1.73,6.0,16.489,1967.0,99.9688,19.2,4.7,2.5,9.048,1.0,2.6,-0.07,-0.0999999999999996,-1.7729999999999997,134.0,0.8123599999999982,7.799999999999999,-2.1,0.2000000000000001,0.1069999999999993,0.0,0.1,1010.6571721035222,98.417231426817,4.0,0.5287299936831463,-0.142830541780478,0.0,1.0
1.0,1.0,0.0,0.0,1.74,5.7,17.357,2057.0,100.6686,19.2,4.7,2.5,9.048,1.0,2.6,0.01,-0.2999999999999998,0.8679999999999986,90.0,0.6997999999999962,0.0,0.0,0.0,0.0,0.0,0.0,1038.7502104377106,92.53526581529816,4.0,0.2847088217076425,-0.0274453979050157,0.0,1.0
1.0,1.0,0.0,0.0,1.81,5.7,16.695,1911.0,100.9089,9.4,2.3,2.9,9.042,1.0,2.7,0.07,-0.0999999999999996,-0.8679999999999986,-172.0,0.5593999999999966,-9.8,-2.4000000000000004,0.3999999999999999,-0.0060000000000002,0.0,0.0,1051.6105773720274,89.74784354778251,4.0,1.6856945458788954,-0.0760891559034478,0.0,1.0
1.0,1.0,0.0,0.0,1.88,5.8,17.247,1998.0,101.1195,9.4,2.3,2.9,9.042,1.0,2.9,0.0699999999999998,0.0999999999999996,0.5519999999999996,87.0,0.2105999999999994,0.0,0.0,0.0,0.0,0.0,0.1999999999999997,1136.0683403862847,86.4119457771481,4.0,0.2848565251572326,0.0179488993245396,0.0,1.0
1.0,1.0,0.0,0.0,2.11,5.6,16.898,2003.0,101.1215,8.6,3.1,3.3,9.065,1.0,3.2,0.2299999999999999,-0.2000000000000001,-0.3490000000000002,5.0,0.0019999999999953,-0.8000000000000007,0.8000000000000003,0.3999999999999999,0.0229999999999996,0.0,0.3000000000000002,1123.5235637626265,87.85158926196372,4.0,0.1960915956811629,0.0446640035005121,0.0,1.0
1.0,1.0,0.0,0.0,2.33,5.6,16.173,1828.0,101.0013,8.6,3.1,3.3,9.065,1.0,3.3,0.2200000000000002,0.0,-0.7250000000000014,-175.0,-0.1201999999999969,0.0,0.0,0.0,0.0,0.0,0.0999999999999996,1093.455282397543,91.06711751507588,4.0,0.8048393957633528,-0.0413028296093861,0.0,2.0
1.0,1.0,0.0,1.0,2.2,5.4,17.157,2024.0,100.7758,1.3,3.8,2.6,9.098,1.25,2.8,-0.1299999999999999,-0.1999999999999993,0.9840000000000018,196.0,-0.2254999999999967,-7.3,0.6999999999999997,-0.6999999999999997,0.0330000000000012,0.25,-0.5,1143.6335404007525,89.0399941441186,3.977777777777778,-0.984962319428066,-0.0110829301895539,0.0066037735849056,2.0
1.0,1.0,0.0,1.0,2.19,5.4,17.875,1905.0,100.6715,1.3,3.8,2.6,9.098,1.5,2.8,-0.0699999999999998,-0.0999999999999996,0.565999999999999,-97.0,-0.2233000000000089,0.0,0.0,0.0,0.0,0.25,-0.2000000000000001,1077.265014812842,89.16449841842909,4.235690235690235,0.7139476231581736,-0.0068923202814182,0.0064798932723461,2.0
1.0,1.0,0.0,1.0,2.25,5.4,17.362,1782.0,100.5721,9.8,4.1,3.1,9.138,1.75,2.8,0.06,0.0,-0.5130000000000017,-123.0,-0.0993999999999886,8.5,0.2999999999999998,0.5,0.0399999999999991,0.25,0.0,1123.1533732507364,89.37386549105146,4.57962962962963,-0.1621816633314274,-0.074911772384629,0.0045073375262054,2.0
1.0,1.0,0.0,1.0,2.27,5.4,18.102,2042.0,100.5588,9.8,4.1,3.1,9.138,2.0,3.0,0.06,-0.0999999999999996,0.588000000000001,-30.0,-0.0418999999999982,0.0,0.0,0.0,0.0,0.25,-0.1,1101.2004101069283,87.04727916781749,4.690909090909091,1.9626749744273508,-0.1116653093411078,0.0069468267581475,2.0
1.0,1.0,0.0,1.0,2.37,5.3,16.889,2144.0,100.5247,7.7,4.5,3.2,9.321,2.25,2.9,0.1,-0.1000000000000005,-1.213000000000001,102.0,-0.0341000000000093,-2.1000000000000005,0.4000000000000003,0.1,0.1829999999999998,0.25,-0.1,1202.433941958649,81.15472206603799,5.067171717171718,-0.3780313732102868,0.0399336294149111,0.0048027444253859,2.0
1.0,1.0,0.0,1.0,2.39,5.2,17.413,1864.0,100.3844,7.7,4.5,3.2,9.321,2.5,3.2,0.02,-0.0999999999999996,0.5240000000000009,-280.0,-0.1402999999999963,0.0,0.0,0.0,0.0,0.25,0.3000000000000002,1175.3726782801978,84.34552192045783,5.305218855218856,0.8298360363287948,-0.0401105391813365,0.0050790928149418,2.0
1.0,1.0,0.0,1.0,2.29,5.2,17.756,2061.0,100.3262,9.2,2.0,2.9,9.445,2.75,3.3,-0.1,0.0,0.3429999999999999,197.0,-0.0581999999999993,1.4999999999999991,-2.5,-0.3000000000000002,0.1240000000000005,0.25,0.0999999999999996,1213.1855116924453,82.16010740132444,5.494107744107744,-1.2329682856349464,0.0497164069572493,0.0063369544501619,2.0
1.0,1.0,0.0,1.0,2.18,5.0,18.482,2068.0,100.3446,9.2,2.0,2.9,9.445,3.0,3.2,-0.1099999999999998,-0.2000000000000001,0.7259999999999991,7.0,0.0183999999999997,0.0,0.0,0.0,0.0,0.25,-0.0999999999999996,1160.227834908328,84.29112392643887,5.947474747474747,1.0670139679891482,0.0910966472214963,0.0014579759862778,2.0
1.0,1.0,0.0,1.0,2.29,4.9,17.418,2095.0,100.4646,-0.1,3.2,3.7,9.557,3.25,3.1,0.1099999999999998,-0.0999999999999996,-1.064,27.0,0.1200000000000045,-9.3,1.2000000000000002,0.8000000000000003,0.1120000000000001,0.25,-0.1,1193.6561251348116,88.61470102123941,5.977777777777778,0.7631996511027132,0.0242321034033957,0.0066037735849056,2.0
1.0,1.0,0.0,1.0,2.39,5.0,16.927,2151.0,100.5708,-0.1,3.2,3.7,9.557,3.5,4.3,0.1400000000000001,0.0,-4.208000000000002,97.0,0.1770000000000067,0.0,0.0,0.0,0.0,0.25,1.2999999999999998,1232.7388657900622,89.31996581209228,6.244107744107744,-0.2201525360101605,-0.050592686031713,0.0063369544501619,2.0
1.0,1.0,0.0,1.0,2.45,5.0,15.336,2065.0,100.724,13.0,2.2,3.3,9.686,3.75,4.6,0.06,0.0,-1.5909999999999993,-86.0,0.1531999999999982,13.1,-1.0,-0.4000000000000003,0.1289999999999995,0.25,0.2999999999999998,1240.8190666429923,86.73895065358992,6.494107744107744,-1.101222466595495,0.0743163222059741,0.0063369544501619,2.0
1.0,1.0,0.0,1.0,2.44,4.9,17.174,1994.0,101.0851,13.0,2.2,3.3,9.686,4.0,3.1,-0.0100000000000002,-0.0999999999999996,1.8379999999999992,-71.0,0.3610999999999933,0.0,0.0,0.0,0.0,0.25,-1.4999999999999996,1173.4640244403672,89.52546725802951,6.744107744107744,1.9102811725748048,0.0542241574333399,0.0063369544501619,2.0
1.0,1.0,0.0,1.0,2.39,4.7,18.081,2273.0,101.2209,17.2,5.5,2.9,9.852,4.25,3.0,-0.0499999999999998,-0.2000000000000001,0.907,279.0,0.1358000000000032,4.199999999999999,3.3,-0.3999999999999999,0.1660000000000003,0.25,-0.1,1258.888024861243,91.69367603340535,7.067171717171718,0.3736874428616947,-0.0560506999163212,0.0048027444253859,2.0
1.0,1.0,0.0,1.0,2.38,4.7,16.96,1969.0,101.3353,17.2,5.5,2.9,9.852,4.5,3.0,-0.0100000000000002,0.0,-1.1209999999999989,-304.0,0.1144000000000033,0.0,0.0,0.0,0.0,0.25,0.0,1268.809366697575,89.98980577256944,7.414983164983165,0.5180952452740851,0.0033336807346944,0.002334667429007,2.0
1.0,1.0,0.0,1.0,2.61,4.6,16.729,1942.0,101.2415,7.6,1.0,3.5,9.957,4.75,4.0,0.2299999999999999,-0.1000000000000005,-0.2310000000000016,-27.0,-0.0938000000000016,-9.6,-4.5,0.6000000000000001,0.1050000000000004,0.25,1.0,1294.1876912845908,90.7994132815788,7.503030303030303,0.2319878797929173,-0.0686780644208334,0.0061749571183533,2.0
