fed_party,potus_party,recess,mom,pce,ue,cars,house,cli,exports,rgdp,gdpd,veloc,ffr,mich,d_pce,d_ue,d_cars,d_house,d_cli,d_exports,d_rgdp,d_gdpd,d_veloc,d_ffr,d_mich,b0_spx,b0_usd,b0_loan,b1_spx,b1_usd,b1_loan,target
1.0,1.0,0.0,1.0,2.78,4.6,16.9,1802.0,101.1834,7.6,1.0,3.5,9.957,5.0,3.3,0.3099999999999996,-0.1000000000000005,-0.2270000000000003,-19.0,-0.1219999999999998,0.0,0.0,0.0,0.0,0.25,0.0,1317.4415728739214,84.78736729991155,7.82962962962963,-1.5002759342764316,0.0129994189736955,0.0045073375262054,2.0
1.0,1.0,0.0,1.0,2.79,4.7,17.662,1737.0,101.1506,-0.5,0.6,2.8,10.126,5.25,3.2,0.0100000000000002,0.1000000000000005,0.7620000000000005,-65.0,-0.0328000000000088,-8.1,-0.4,-0.7000000000000002,0.1689999999999987,0.25,-0.0999999999999996,1246.5078174321338,86.01461229420671,7.977777777777779,0.3228916570257409,-0.0037449727132021,0.0066037735849056,1.0
1.0,1.0,0.0,0.0,2.78,4.5,16.974,1720.0,101.2318,-0.5,0.6,2.8,10.126,5.25,3.1,-0.0100000000000002,-0.2000000000000001,-0.6879999999999988,-17.0,0.0812000000000097,0.0,0.0,0.0,0.0,0.0,-0.1,1258.6955045244108,85.41703756313132,8.25,1.0323573384940203,-0.0042557955015403,0.0,1.0
1.0,1.0,0.0,0.0,2.71,4.4,16.865,1491.0,101.3309,16.1,3.5,1.4,10.254,5.25,3.1,-0.1499999999999999,-0.2999999999999998,0.407,-159.0,0.1662000000000034,16.6,2.9,-1.4,0.1280000000000001,0.0,-0.6999999999999997,1290.2624136054558,84.93112422544948,8.25,1.339699382720185,0.0337800747329947,0.0,1.0
1.0,1.0,0.0,0.0,2.67,4.4,17.107,1649.0,101.5729,16.1,3.5,1.4,10.254,5.25,2.9,-0.04,0.0,0.2420000000000008,158.0,0.2420000000000044,0.0,0.0,0.0,0.0,0.0,-0.2000000000000001,1362.8428209503893,87.24175627737334,8.25,0.7776429955882527,-0.075181583079561,0.0,1.0
1.0,1.0,0.0,0.0,2.71,4.6,16.896,1409.0,101.6933,8.2,1.2,3.9,10.399,5.25,3.0,0.04,0.1999999999999993,-0.2109999999999985,-240.0,0.1203999999999894,-7.900000000000002,-2.3,2.5,0.1449999999999995,0.0,0.1,1408.0764234960282,82.69172488125888,8.25,0.3822312108034948,0.0481249931950511,0.0,1.0
1.0,1.0,0.0,0.0,2.77,4.4,16.438,1495.0,101.9305,8.2,1.2,3.9,10.399,5.25,3.0,0.06,-0.1999999999999993,-0.4580000000000019,86.0,0.2372000000000014,0.0,0.0,0.0,0.0,0.0,0.0,1448.3996468592172,85.17385824184224,8.25,-0.7258913249907684,-0.0275250649529455,0.0,1.0
1.0,1.0,0.0,0.0,2.51,4.4,16.661,1415.0,102.1308,6.2,2.5,2.8,10.469,5.25,3.3,-0.2600000000000002,0.0,0.2230000000000025,-80.0,0.2002999999999986,-1.9999999999999991,1.3,-1.1,0.0700000000000002,0.0,0.2999999999999998,1388.2038611209753,83.96123261628327,8.25,2.0144312840224177,-0.0490402381625065,0.0,1.0
1.0,1.0,0.0,0.0,2.41,4.6,16.179,1448.0,102.1754,6.2,2.5,2.8,10.469,5.25,3.4,-0.25,0.0999999999999996,-0.4359999999999999,-42.0,0.1310000000000002,0.0,0.0,0.0,0.0,0.0,0.1,1499.7580441458858,81.67259869302563,8.25,0.5391721608776443,0.0216489576307369,0.0,1.0
1.0,1.0,0.0,0.0,2.35,4.7,15.837,1354.0,102.1619,13.1,2.3,2.2,10.595,5.25,3.4,-0.06,0.1000000000000005,-0.3419999999999987,-94.0,-0.0134999999999934,6.9,-0.2000000000000001,-0.5999999999999996,0.1260000000000012,0.0,0.0,1516.6960158222855,83.09288884943182,8.25,0.0197099514454688,-0.0560629069475712,0.0,1.0
1.0,1.0,0.0,0.0,2.38,4.7,16.532,1183.0,101.979,13.1,2.3,2.2,10.595,5.25,3.1,0.0299999999999998,0.0,0.6950000000000003,-171.0,-0.1829000000000036,0.0,0.0,0.0,0.0,0.0,-0.2999999999999998,1489.5217710963805,80.67115768792252,8.25,-0.8138473659055175,0.0017522498905624,0.0,0.0
1.0,1.0,0.0,-1.0,2.47,4.7,16.455,1264.0,101.8585,9.5,2.5,1.6,10.703,4.75,3.1,0.1700000000000003,0.1000000000000005,0.0759999999999969,-66.0,-0.2286000000000001,-3.6,0.2000000000000001,-0.6000000000000001,0.1079999999999987,-0.5,-0.1,1471.651550745081,80.40178489813499,8.243939393939394,1.6197319366647005,-0.058397190507671,-0.0123499142367066,0.0
1.0,1.0,0.0,-1.0,2.63,5.0,16.03,1037.0,101.6082,9.5,2.5,1.6,10.703,4.5,3.4,0.1599999999999997,0.2999999999999998,-0.4249999999999971,-227.0,-0.2503000000000099,0.0,0.0,0.0,0.0,-0.25,0.2999999999999998,1550.2739512639414,77.98144751140967,7.764309764309765,-2.245264360512554,-0.0592090575427401,-0.0064798932723461,0.0
1.0,1.0,1.0,-1.0,2.56,5.0,15.705,1084.0,101.4798,6.5,-1.7,1.5,10.639,4.25,3.4,-0.1,0.2999999999999998,-0.6489999999999991,-113.0,-0.2511000000000081,-3.0,-4.2,-0.1,-0.064,-0.25,0.0,1522.4704408998844,76.75571171410557,7.446632996632997,-2.9815333464360587,-0.0099150346305589,-0.0060224890413569,0.0
1.0,1.0,1.0,-1.0,2.48,5.1,15.114,1005.0,101.1644,6.5,-1.7,1.5,10.639,3.0,4.3,-0.08,0.0999999999999996,-0.5909999999999993,-79.0,-0.3153999999999968,0.0,0.0,0.0,0.0,-1.25,0.8999999999999999,1352.3253496882892,76.85414761629971,6.644612794612795,-0.3703766223928553,-0.0562012559190259,-0.0171621879169049,0.0
1.0,1.0,1.0,-1.0,2.51,5.0,14.605,1013.0,100.9555,12.3,2.4,2.0,10.645,2.25,4.8,0.0699999999999998,0.0999999999999996,-0.8859999999999992,-90.0,-0.3764000000000038,5.800000000000001,4.1,0.5,0.0060000000000002,-0.75,1.1999999999999995,1298.502290647359,73.11966326164476,5.990909090909091,1.3917304307818752,-0.031000566055417,-0.01852487135506,0.0
1.0,1.0,1.0,-1.0,2.6,5.6,14.377,1046.0,100.2811,12.3,2.4,2.0,10.645,2.0,5.1,0.0900000000000003,0.5999999999999996,-0.2279999999999997,33.0,-0.6744000000000057,0.0,0.0,0.0,0.0,-0.25,0.2999999999999998,1415.9375201395465,72.824970150315,5.085016835016835,-0.9990886021551004,0.0058501763959055,-0.002334667429007,1.0
1.0,1.0,1.0,0.0,2.69,5.8,13.006,923.0,99.7437,-1.8,-2.1,3.0,10.418,2.0,5.1,0.0899999999999998,0.2000000000000001,-1.3710000000000004,-123.0,-0.537399999999991,-14.1,-4.5,1.0,-0.2270000000000003,0.0,0.0,1362.5368550412984,73.30931308630741,5.0,-2.631935273467279,-0.0203933736176997,0.0,1.0
1.0,1.0,1.0,0.0,2.57,6.1,12.961,820.0,98.20311,-1.8,-2.1,3.0,10.418,2.0,4.3,-0.1200000000000001,0.2999999999999998,-0.0449999999999999,-103.0,-1.5405900000000088,0.0,0.0,0.0,0.0,0.0,-0.7999999999999998,1268.939212190262,71.8412794222334,5.0,0.1757107530568063,0.1381836975690908,0.0,1.0
1.0,1.0,1.0,0.0,2.44,6.5,10.933,777.0,97.27612,-21.5,-8.5,1.0,9.548,2.0,3.9,-0.2000000000000001,0.4000000000000003,-3.186,-67.0,-1.7702999999999918,-19.7,-6.4,-2.0,-0.8699999999999992,0.0,-0.8999999999999999,1338.737733084425,76.96334533691406,5.153198653198653,-7.576462549842468,0.0969457278461576,-0.0106727653897465,0.0
1.0,1.0,1.0,-1.0,2.21,7.3,10.383,560.0,95.64251,-21.5,-8.5,1.0,9.548,1.0,1.7,-0.2299999999999999,0.7999999999999998,-0.5500000000000007,-217.0,-1.6336100000000044,0.0,0.0,0.0,0.0,-1.0,-2.2,945.1804875743107,84.46864063506978,4.389562289562289,-1.9082573296161789,0.0570603967008305,-0.0101581856298837,0.0
1.0,0.0,1.0,-1.0,2.22,7.8,9.786,490.0,95.10123,-28.3,-4.5,-0.3,9.155,0.12,2.2,-0.1299999999999999,1.0,-0.7400000000000002,-162.0,-1.2875899999999945,-6.800000000000001,4.0,-1.3,-0.3930000000000007,-0.88,-0.6999999999999997,884.3465051310633,84.78125897031842,3.9909090909090903,-0.1231177441797099,-0.055819707964633,-0.01852487135506,1.0
1.0,0.0,1.0,0.0,2.14,8.7,9.748,505.0,94.76417,-28.3,-4.5,-0.3,9.155,0.12,2.0,-0.08,0.8999999999999995,-0.0380000000000002,15.0,-0.3370600000000081,0.0,0.0,0.0,0.0,0.0,-0.2000000000000001,882.0631895534117,84.27247041130708,3.25,-3.2262837716232187,0.0831283150569856,0.0,1.0
1.0,0.0,1.0,0.0,2.08,9.0,9.379,478.0,94.97569,2.7,-0.7,-0.7,8.827,0.12,2.8,-0.1400000000000001,0.6999999999999993,0.1559999999999988,-104.0,0.1731599999999957,31.0,3.8,-0.3999999999999999,-0.3279999999999994,0.0,0.8999999999999999,698.3485088104351,87.82452601166285,3.25,3.4830959790453164,-0.0664181540074611,0.0,1.0
1.0,0.0,1.0,0.0,1.86,9.5,10.149,585.0,95.86977,2.7,-0.7,-0.7,8.827,0.12,3.1,-0.2199999999999999,0.5,0.7699999999999996,107.0,0.8940800000000024,0.0,0.0,0.0,0.0,0.0,0.3000000000000002,871.9338798137627,84.74554905746922,3.25,1.343201020933093,-0.1095944436045858,0.0,1.0
1.0,0.0,0.0,0.0,1.6,9.6,14.754,586.0,96.97207,15.6,1.4,0.5,8.691,0.12,2.8,-0.26,0.0999999999999996,4.605,1.0,1.1022999999999996,12.9,2.1,1.2,-0.1359999999999992,0.0,-0.3000000000000002,893.28584979022,80.81744747482968,3.25,1.4677526829877483,-0.0427268948490469,0.0,1.0
1.0,0.0,0.0,0.0,1.48,9.8,9.535,585.0,97.5008,15.6,1.4,0.5,8.691,0.12,2.2,-0.1400000000000001,0.3000000000000007,-2.0310000000000006,-9.0,1.082729999999998,0.0,0.0,0.0,0.0,0.0,-0.6999999999999997,981.8334250710228,79.09899600764317,3.25,1.0783263962405596,-0.0316043304856309,0.0,1.0
1.0,0.0,0.0,0.0,1.5,10.0,10.576,534.0,97.98605,23.9,4.4,1.3,8.698,0.12,2.9,0.02,0.1999999999999993,1.0410000000000004,-51.0,0.4852500000000077,8.299999999999999,3.0000000000000004,0.8,0.0069999999999996,0.0,0.6999999999999997,1031.1350896661932,77.42594591648088,3.25,1.0411776735143303,-0.0368351352721458,0.0,1.0
1.0,0.0,0.0,0.0,1.36,9.9,11.284,581.0,98.83804,23.9,4.4,1.3,8.698,0.12,2.5,-0.1399999999999999,-0.0999999999999996,0.7080000000000002,47.0,0.8519900000000007,0.0,0.0,0.0,0.0,0.0,-0.3999999999999999,1065.211046171349,75.80080144606055,3.25,0.7588075673078067,-0.0121196847882569,0.0,1.0
1.0,0.0,0.0,0.0,1.2,9.8,10.893,614.0,99.19005,9.3,1.9,1.2,8.708,0.12,2.8,-0.1799999999999999,-0.0999999999999996,-0.1479999999999997,26.0,0.7599299999999971,-14.599999999999998,-2.5000000000000004,-0.1,0.0099999999999997,0.0,0.0999999999999996,1091.8752314814817,75.67328591394906,3.25,1.010885549741221,0.0474301581930746,0.0,1.0
1.0,0.0,0.0,0.0,1.0,9.9,11.772,636.0,99.62489,9.3,1.9,1.2,8.708,0.12,2.7,-0.1999999999999999,0.0999999999999996,0.8789999999999996,22.0,0.4348399999999941,0.0,0.0,0.0,0.0,0.0,-0.0999999999999996,1099.0508701106112,77.89814137160175,3.25,0.0888210115601773,0.0638227587453246,0.0,1.0
1.0,0.0,0.0,0.0,0.93,9.9,11.454,687.0,99.69469,9.1,3.9,2.0,8.742,0.12,2.9,-0.15,0.0999999999999996,1.1390000000000011,83.0,0.2436199999999928,-0.200000000000001,2.0,0.8,0.0340000000000006,0.0,0.1999999999999997,1119.2607028126315,80.3140609227447,3.25,1.7046342376075023,0.0160522085792886,0.0,1.0
1.0,0.0,0.0,0.0,0.81,9.4,11.598,536.0,99.59248,9.1,3.9,2.0,8.742,0.12,2.8,-0.12,-0.5,0.1440000000000001,-151.0,-0.1022099999999994,0.0,0.0,0.0,0.0,0.0,-0.1,1195.6230980047876,82.0551376805161,3.25,-2.738397913577104,0.1239291479548022,0.0,1.0
1.0,0.0,0.0,0.0,0.85,9.5,12.014,599.0,99.51852,11.9,3.1,1.2,8.671,0.12,2.7,0.0399999999999999,0.0999999999999996,0.4159999999999986,63.0,-0.0739599999999995,2.8000000000000007,-0.7999999999999998,-0.8,-0.0710000000000015,0.0,-0.0999999999999996,1079.0532871027988,87.13973743168995,3.25,0.1366264074262674,-0.110241679443685,0.0,1.0
1.0,0.0,0.0,0.0,0.88,9.5,11.922,594.0,99.58582,11.9,3.1,1.2,8.671,0.12,2.2,0.03,0.0999999999999996,-0.0259999999999998,48.0,0.0609599999999943,0.0,0.0,0.0,0.0,0.0,-0.5,1105.9055583504312,81.52641786003755,3.25,-0.4524947756604964,0.0291358544982363,0.0,1.0
1.0,0.0,0.0,0.0,0.8,9.4,12.414,543.0,99.71458,11.4,2.1,2.3,8.434,0.12,2.7,-0.0799999999999999,-0.0999999999999996,0.4919999999999991,-51.0,0.1287599999999997,-0.5,-1.0,1.1,-0.2370000000000001,0.0,0.5,1100.4511032361374,82.9090224089446,3.25,1.7087423979997491,-0.1322622175236668,0.0,1.0
1.0,0.0,0.0,0.0,0.89,9.3,12.605,539.0,100.0884,11.4,2.1,2.3,8.434,0.12,3.0,0.0899999999999999,-0.0999999999999996,0.1910000000000007,-4.0,0.3738199999999949,0.0,0.0,0.0,0.0,0.0,0.2999999999999998,1180.5221684619637,76.37202739266033,3.25,0.5785969354139865,0.0694133658942572,0.0,1.0
1.0,0.0,0.0,0.0,1.0,9.1,12.806,630.0,100.2521,3.5,-0.9,2.1,8.205,0.12,3.4,0.15,-0.7000000000000011,0.5059999999999985,85.0,0.3566500000000019,-7.9,-3.0,-0.1999999999999997,-0.2289999999999992,0.0,0.3999999999999999,1202.242025643808,80.29746054190176,3.25,1.7620829648191825,-0.0094079999303917,0.0,1.0
1.0,0.0,0.0,0.0,1.29,9.0,13.259,600.0,100.3488,3.5,-0.9,2.1,8.205,0.12,4.6,0.29,-0.0999999999999996,0.4530000000000012,-30.0,0.0966999999999984,0.0,0.0,0.0,0.0,0.0,1.1999999999999995,1286.002516292482,78.91033072937218,3.25,0.8962641086945516,-0.039243765806093,0.0,1.0
1.0,0.0,0.0,0.0,1.42,9.1,13.326,554.0,100.2435,6.9,2.7,2.7,8.044,0.12,4.6,0.26,0.0999999999999996,0.245000000000001,37.0,-0.1073999999999983,3.4000000000000004,3.6,0.6000000000000001,-0.1609999999999996,0.0,1.1999999999999995,1305.248168780908,77.09200719968237,3.25,0.2824383790365327,-0.0413405735196898,0.0,1.0
1.0,0.0,0.0,0.0,1.62,9.1,11.886,608.0,99.77991,6.9,2.7,2.7,8.044,0.12,3.8,0.2000000000000001,0.0,-1.4400000000000013,54.0,-0.4635899999999964,0.0,0.0,0.0,0.0,0.0,-0.7999999999999998,1364.8191777804084,74.09756146569043,3.25,-1.4242179683033165,0.0166468636840099,0.0,1.0
1.0,0.0,0.0,0.0,1.79,9.0,12.604,585.0,99.25172,5.6,-0.1,2.4,7.533,0.12,3.5,0.1699999999999999,-0.0999999999999996,0.718,-23.0,-0.528189999999995,-1.3000000000000007,-2.8000000000000003,-0.3000000000000002,-0.5110000000000001,0.0,-0.2999999999999998,1279.7927432692811,75.18399303192241,3.25,1.0197079785919334,-0.0144623680979905,0.0,1.0
1.0,0.0,0.0,0.0,1.84,9.0,13.356,650.0,99.12444,5.6,-0.1,2.4,7.533,0.12,3.3,0.1400000000000001,0.0,0.6359999999999992,27.0,-0.369189999999989,0.0,0.0,0.0,0.0,0.0,-0.1,1279.7623061671402,73.64315749659683,3.25,-2.832546560274025,0.0363518431547007,0.0,1.0
1.0,0.0,0.0,0.0,1.93,8.8,13.73,610.0,99.14287,3.1,4.6,0.5,7.339,0.12,3.2,0.0899999999999998,-0.1999999999999993,0.3740000000000005,-40.0,0.018429999999995,-2.5,4.699999999999999,-1.9,-0.1939999999999999,0.0,-0.0999999999999996,1156.0806467178293,76.6240474867901,3.25,0.9363487748207308,0.021873840832224,0.0,1.0
1.0,0.0,0.0,0.0,2.06,8.5,13.798,694.0,99.50371,3.1,4.6,0.5,7.339,0.12,3.1,0.1300000000000001,-0.3000000000000007,0.0679999999999996,84.0,0.360839999999996,0.0,0.0,0.0,0.0,0.0,-0.1,1245.796741914589,75.80402760104299,3.25,-0.5430915136030113,0.0600716383134112,0.0,1.0
1.0,0.0,0.0,0.0,2.09,8.3,14.395,723.0,99.72057,5.0,3.4,2.4,7.264,0.12,3.3,0.0999999999999998,-0.2999999999999989,0.6519999999999992,12.0,0.4337699999999955,1.9,-1.1999999999999995,1.9,-0.0750000000000001,0.0,0.0999999999999996,1204.8379077230638,78.61248425827283,3.25,1.7092472344688034,0.051059277816025,0.0,1.0
1.0,0.0,0.0,0.0,2.02,8.2,14.594,695.0,99.93271,5.0,3.4,2.4,7.264,0.12,3.9,-0.0699999999999998,-0.1000000000000014,0.1989999999999998,-28.0,0.2121400000000051,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,1295.7321431272358,80.39927330659295,3.25,1.5943635341847129,-0.0370585216757045,0.0,1.0
1.0,0.0,0.0,0.0,1.99,8.2,14.769,753.0,99.90459,4.0,1.8,1.7,7.183,0.12,3.2,-0.03,-0.1000000000000014,-0.2059999999999995,49.0,0.0319599999999979,-1.0,-1.6,-0.7,-0.0810000000000004,0.0,-0.0999999999999996,1373.4718596281828,79.11185830883706,3.25,0.4827877788423742,0.0133051278092689,0.0,1.0
1.0,0.0,0.0,0.0,1.9,8.2,14.467,757.0,99.69522,4.0,1.8,1.7,7.183,0.12,3.1,-0.09,0.0,-0.3019999999999996,4.0,-0.2093699999999927,0.0,0.0,0.0,0.0,0.0,-0.1,1394.9651562006786,78.50517119333801,3.25,-2.0405790567079998,0.0909788870007191,0.0,1.0
1.0,0.0,0.0,0.0,1.84,8.2,14.38,740.0,99.60623,2.5,0.6,2.2,6.939,0.12,3.0,-0.0599999999999998,0.0,-0.0869999999999997,-17.0,-0.0889900000000096,-1.5,-1.2000000000000002,0.5000000000000002,-0.2439999999999997,0.0,-0.1,1305.5012560500843,81.94132747457485,3.25,1.266668727926374,0.02471582911822,0.0,1.0
1.0,0.0,0.0,0.0,1.79,7.8,15.099,847.0,99.60523,2.5,0.6,2.2,6.939,0.12,3.3,-0.05,-0.3999999999999994,0.7189999999999994,107.0,-0.0009999999999905,0.0,0.0,0.0,0.0,0.0,0.2999999999999998,1360.0041798190234,83.54293575607969,3.25,1.185824112104238,-0.0422771060537196,0.0,1.0
1.0,0.0,0.0,0.0,1.78,7.8,14.83,915.0,99.67945,0.4,0.5,2.0,6.728,0.12,3.1,-0.01,-0.2999999999999998,0.3859999999999992,161.0,0.1074600000000032,-2.1,-0.0999999999999999,-0.2000000000000001,-0.2110000000000003,0.0,-0.5,1418.1389461016413,81.09806054112084,3.25,0.7497603541309318,-0.038983415153246,0.0,1.0
1.0,0.0,0.0,0.0,1.62,7.9,15.462,976.0,99.89803,0.4,0.5,2.0,6.728,0.12,3.2,-0.1599999999999999,0.1000000000000005,0.6319999999999997,61.0,0.2185800000000028,0.0,0.0,0.0,0.0,0.0,0.1,1429.4312929095645,79.82773781208077,3.25,-0.8380993798911878,0.0181566552841393,0.0,1.0
1.0,0.0,0.0,0.0,1.57,8.0,15.813,888.0,100.04,2.1,4.0,1.6,6.729,0.12,3.3,-0.1299999999999999,0.2999999999999998,0.3570000000000011,55.0,0.2638100000000065,1.7000000000000002,3.5,-0.3999999999999999,0.0010000000000003,0.0,0.1999999999999997,1400.7064008410932,79.90710383456965,3.25,1.509444017303042,-0.0008061532045469,0.0,1.0
1.0,0.0,0.0,0.0,1.56,7.5,15.721,1010.0,100.3071,2.1,4.0,1.6,6.729,0.12,3.2,-0.01,-0.5,-0.0920000000000005,122.0,0.2670999999999992,0.0,0.0,0.0,0.0,0.0,-0.0999999999999996,1490.3274911385995,79.02270757501775,3.25,0.9221771816037734,0.065537236517035,0.0,1.0
1.0,0.0,0.0,0.0,1.42,7.6,15.811,835.0,100.4213,3.7,1.1,0.9,6.648,0.12,3.1,-0.1400000000000001,0.0999999999999996,0.0899999999999998,-175.0,0.1141999999999967,1.6,-2.9,-0.7000000000000001,-0.0810000000000004,0.0,-0.1,1540.7415061257102,82.51542010580249,3.25,0.6365394762408877,0.0026605805647311,0.0,1.0
1.0,0.0,0.0,0.0,1.5,7.5,16.149,839.0,100.6236,3.7,1.1,0.9,6.648,0.12,3.0,0.08,-0.0999999999999996,0.3380000000000009,4.0,0.2022999999999939,0.0,0.0,0.0,0.0,0.0,-0.1,1585.173640292903,82.78085560397267,3.25,1.4883601641414144,0.0039020140647706,0.0,1.0
1.0,0.0,0.0,0.0,1.55,7.3,16.021,880.0,100.6774,3.5,3.5,2.0,6.623,0.12,3.1,0.1500000000000001,-0.2000000000000001,0.1370000000000004,-50.0,0.1430000000000006,-0.2000000000000001,2.4,1.1,-0.0249999999999994,0.0,0.0,1605.7210970380893,81.80318423698246,3.25,1.192257820130849,0.0274130272869839,0.0,1.0
1.0,0.0,0.0,0.0,1.52,7.2,15.857,850.0,100.7212,3.5,3.5,2.0,6.623,0.12,3.3,-0.03,-0.0999999999999996,-0.1640000000000014,-30.0,0.0437999999999902,0.0,0.0,0.0,0.0,0.0,0.1999999999999997,1703.790491750184,81.78548332240044,3.25,-1.1749731850119711,-0.0021006958403313,0.0,1.0
1.0,0.0,0.0,0.0,1.52,7.2,15.727,925.0,100.7246,12.0,3.5,2.1,6.492,0.12,3.0,-0.02,0.0,-0.0999999999999996,8.0,0.015900000000002,8.5,0.0,0.1,-0.1310000000000002,0.0,0.0,1653.1449697989003,82.10861090457801,3.25,1.411629538865959,-0.0510028106997711,0.0,1.0
1.0,0.0,0.0,0.0,1.65,6.7,15.835,1002.0,100.721,12.0,3.5,2.1,6.492,0.12,3.0,0.1299999999999999,-0.5,0.1080000000000005,77.0,-0.0035999999999916,0.0,0.0,0.0,0.0,0.0,0.0,1746.444762484875,79.85309153341686,3.25,1.2695201015163426,0.0208896163669976,0.0,1.0
1.0,0.0,0.0,0.0,1.63,6.6,15.614,888.0,100.7091,-3.8,-1.4,1.5,6.314,0.12,3.1,0.0399999999999998,-0.3000000000000007,-0.4649999999999998,-212.0,-0.0190999999999945,-15.8,-4.9,-0.6000000000000001,-0.1779999999999999,0.0,0.2000000000000001,1789.8625585279883,80.19736557777482,3.25,1.1422022498719504,0.0132510616185439,0.0,1.0
0.0,0.0,0.0,0.0,1.59,6.7,16.985,970.0,100.7724,-3.8,-1.4,1.5,6.314,0.12,3.2,-0.0399999999999998,0.1000000000000005,1.3709999999999989,82.0,0.0632999999999981,0.0,0.0,0.0,0.0,0.0,0.1,1786.7310060237794,81.17816152861624,3.25,1.4842248072187083,-0.0271214064403059,0.0,1.0
0.0,0.0,0.0,0.0,1.72,6.2,16.695,1043.0,100.83,8.9,5.3,2.3,6.272,0.12,3.2,0.1499999999999999,-0.5,0.702,99.0,0.1038999999999958,12.7,6.699999999999999,0.7999999999999998,-0.0419999999999998,0.0,0.0,1866.4471705170192,79.83290286593967,3.25,-0.2324649474178719,0.0015955767041732,0.0,1.0
0.0,0.0,0.0,0.0,1.72,6.1,17.516,911.0,100.9181,8.9,5.3,2.3,6.272,0.12,3.1,0.0,-0.1000000000000005,0.820999999999998,-132.0,0.0880999999999971,0.0,0.0,0.0,0.0,0.0,-0.1,1854.9325867726743,79.50104275070858,3.25,1.4900559573848775,0.020219215202586,0.0,1.0
0.0,0.0,0.0,0.0,1.73,6.2,17.277,1085.0,100.9373,1.7,5.0,1.7,6.277,0.12,3.3,-0.04,-0.0999999999999996,0.1400000000000005,78.0,0.0565999999999888,-7.2,-0.2999999999999998,-0.5999999999999999,0.0049999999999998,0.0,0.0,1930.947113879682,80.47901278922855,3.25,1.0205694129904583,-0.0044700621104544,0.0,1.0
0.0,0.0,0.0,0.0,1.7,5.9,16.959,1023.0,100.9306,1.7,5.0,1.7,6.277,0.12,3.0,-0.03,-0.2999999999999998,-0.3180000000000014,-62.0,-0.006699999999995,0.0,0.0,0.0,0.0,0.0,-0.2999999999999998,1947.015042679398,80.33411290332523,3.25,0.9287614034656706,0.059055124656891,0.0,1.0
0.0,0.0,0.0,0.0,1.68,5.7,16.756,1074.0,100.9024,3.4,2.0,0.4,6.165,0.12,2.9,-0.01,-0.3999999999999994,-0.4830000000000005,90.0,-0.0386000000000024,1.7,-3.0,-1.2999999999999998,-0.1120000000000001,0.0,-0.3000000000000002,2029.9970978502472,83.4120946453878,3.25,-2.4325040043343216,0.0531564775412028,0.0,1.0
0.0,0.0,0.0,0.0,1.6,5.6,17.178,1073.0,100.7878,3.4,2.0,0.4,6.165,0.12,2.8,-0.0799999999999998,-0.1000000000000005,0.4220000000000006,-1.0,-0.1145999999999958,0.0,0.0,0.0,0.0,0.0,-0.1,1940.8385124848749,85.40850496645326,3.25,3.0660524857210074,0.0728866001345076,0.0,1.0
